did,name,phone,local,domain,passwd,lat,lng,stock
30094,곽용수,01030071867,cwestsc,latimes.com,wa7h69gg,37.6017,127.02037,9
30095,예종덕,01020040054,ssmersc,washingtonpost.com,iiq6nci,37.6038,126.90985,4
30096,유순동,01047682880,acadwrja,so-net.ne.jp,z1w9h3,37.5907,126.97036,5
30097,길승섭,01028398682,mkyngest,mediafire.com,uhn560m,37.6505,126.99888,9
30098,이양노,01030538537,ujardke,latimes.com,mdx4f1q,37.0132,127.94036,8
30099,조현규,01042385225,gprfr,webeden.co.uk,p8h0go,37.6647,126.98699,3
30100,최임성,01027565414,jchesmky,domainmarket.com,bj23ajnx3,35.2245,129.06169,9
30101,임영섭,01092502367,mtilsb,ox.ac.uk,gsksgan,37.5339,126.93215,6
30102,육심원,01058266247,estlejgo,nyu.edu,lz2avgyx7,35.206,129.06349,1
30103,엄재중,01075225372,gmcgua,sogou.com,iz3gkc2ws,37.643,126.96384,4
30104,박호길,01052931362,rbeeak,xing.com,zhc0wna88,37.5676,126.93948,0
30105,방삼분,01048616612,fskelr,nature.com,h4w69u0,35.2654,129.07394,0
30106,양용전,01052520027,mkyngme,princeton.edu,37a427,36.0908,128.441,3
30107,현정선,01037830427,amiaj,chron.com,tywgk10g,37.6273,126.9856,2
30108,황비옥,01028804520,dshee,deviantart.com,17dj5r,37.3383,127.95818,5
30109,조범원,01065000661,estlebth,mediafire.com,q4n02sbl,37.6201,126.97463,8
30110,배기성,01057755383,vdam,wufoo.com,v7wgkak7,35.2805,129.00574,5
30111,한복희,01084326148,pleb,php.net,7sjk4mi,35.2824,129.00685,9
30112,이기화,01038974405,ggen,jalbum.net,gjnhjvoj4,37.564,126.98802,4
30113,황선백,01085132293,fratkt,archive.org,d7p14p9qd,37.6507,126.97096,6
30114,장춘식,01024906758,jgasna,biblegateway.com,8xx2v0m7,35.1672,129.02319,9
30115,오봉선,01027478842,lbucklbu,so-net.ne.jp,24frf0chs,37.4288,127.94384,4
30116,전형태,01074504259,ndykdp,archive.org,yae408h,37.617,126.97455,0
30117,연재령,01096873855,ddiggwwi,paginegialle.it,6t12ylf,35.0969,128.91111,6
30118,조남진,01044091898,scasgk,archive.org,mseq0f,36.9808,127.93416,5
30119,유석관,01020464386,aebl,hostgator.com,lcnxl4fh,37.6163,126.97647,1
30120,방영복,01028294948,jbletjl,gmpg.org,b1oeyv,37.0407,127.92153,8
30121,이임재,01040577355,diorima,yolasite.com,qsytx1c1,37.5384,126.90147,3
30122,조광병,01098139916,smerrs,ow.ly,5b1v6s,37.0885,127.91875,8
30123,황권자,01070339492,gdumbcu,nih.gov,9t5o2vlht,37.5582,126.90852,9
30124,홍상연,01032864691,bcolth,samsung.com,44uzyqtgv,37.617,126.99554,9
30125,도장환,01046928865,dshj,smh.com.au,as7d68l,35.2701,129.05392,7
30126,루세프스키,01068847535,estldhe,php.net,mze3x1f,35.3026,129.03394,3
30127,제장용,01054790177,dheg,php.net,n9q6mfq6,35.2937,129.00963,8
30128,윤윤중,01092681918,gmcgest,nydailynews.com,yq7k66f,37.5645,126.98201,1
30129,성광열,01074331231,gmcd,plala.or.jp,7lpuu5k,35.2142,129.0586,8
30130,박현이,01067467255,jliddv,wikimedia.org,fh9xb2ch,36.1838,128.30943,9
30131,나이수,01025748482,jched,reference.com,wvxitx,36.1904,128.43097,4
30132,유운철,01066906546,mfem,nyu.edu,cl64ecfsr,37.025,127.9234,5
30133,염금희,01092057440,ndykes,psu.edu,0o6sedl7t,37.5708,126.97813,5
30134,지규일,01054579961,smept,xing.com,0pyab04i,37.5113,126.90017,7
30135,유호순,01047132457,mwrsa,examiner.com,rb96zaj2j,37.3209,127.90943,1
30136,이치상,01020069334,hpaukt,smh.com.au,yz2hmn,37.0472,127.94773,0
30137,양재희,01053243325,wwisoas,cbslocal.com,avib7si7,35.2609,129.06399,3
30138,김위상,01021032517,bpaa,odnoklassniki.ru,hb9cblyh,37.528,126.90809,4
30139,정화준,01067844673,asackg,china.com.cn,yszxknv,35.1477,128.90367,4
30140,이형재,01044727354,estleno,mlb.com,3o0lyl72,36.2579,128.43397,9
30141,여순일,01040361656,eamergpr,opera.com,6lnevszhw,35.2343,129.06479,7
30142,신대석,01097722296,iwoodh,macromedia.com,w8pews4,37.568,126.98206,4
30143,인인철,01077899487,iviv,nature.com,2j42f2xh,36.1787,128.43384,8
30144,김영출,01041279406,cwes,linkedin.com,kyrx7xyfd,37.5923,126.89766,6
30145,송준엽,01067138656,cdow2sna,webeden.co.uk,0ydq2vjdq,37.3987,127.94256,2
30146,정평남,01031195722,gmcgup,jalbum.net,y72auanxm,35.2273,129.06872,2
30147,홍경찬,01043206849,ilezebea,comsenz.com,onwc67,37.5973,126.98132,6
30148,한명석,01026867105,dkela,cloudflare.com,80xw4ye,35.1944,129.06138,9
30149,김한여,01038412051,plevigm,yandex.ru,gtegc5xy,36.2707,128.29828,2
30150,성지연,01028508882,lhag,microsoft.com,jbclggd8,36.1225,128.33807,3
30151,김찬태,01029550199,ksic,quantcast.com,a49ueqy,37.294,128.13542,0
30152,이성배,01067091945,aauksi,samsung.com,ssyhdh0qw,37.6391,126.99872,3
30153,배경웅,01044867892,ghaw,nyu.edu,lqliws,36.2036,128.30953,0
30154,공정만,01084377813,cbygrs,nasa.gov,vvd62ln,35.2486,129.0569,3
30155,하귀봉,01097115834,nolisc,china.com.cn,fzal28e,37.6203,126.90386,8
30156,성대용,01047887253,tfabc,dion.ne.jp,ajcorz6,37.0755,127.92793,8
30157,이일규,01036343532,wwig,hostgator.com,zb6kfo,37.4378,127.9439,2
30158,김장일,01072216587,jnatvel,i2i.jp,oo5z68,36.1182,128.34201,2
30159,유시면,01037689503,ftodhe,360.cn,w1g315,37.3681,127.90255,3
30160,박옥림,01028675061,fcolbs,harvard.edu,a2cuf7,35.1431,128.92447,1
30161,전정아,01078871970,wwihs,qq.com,vg3u0rr,35.2111,129.07435,5
30162,와티옹오응구기,01058885261,kdevrs,cam.ac.uk,zfoersc6,37.5872,127.01824,1
30163,이배휘,01097416891,rgerojbr,ox.ac.uk,f064iinz,37.5688,126.98703,6
30164,오원철,01066008990,fcaysm,i2i.jp,lm7v13891,37.41,127.93967,6
30165,이우석,01050864276,ktooklb,ow.ly,ejhxsh,37.0382,127.94361,3
30166,채상영,01034969186,jliddsca,linkedin.com,kc970sm4p,35.1942,129.06332,1
30167,방영철,01060115475,hbiagiv,webeden.co.uk,qpdjz9k7o,37.5436,126.89937,3
30168,기영도,01052554675,cobm,yale.edu,y0yj0k,37.6565,126.98992,9
30169,김대숙,01060440886,ivickbc,smh.com.au,oktvqglmd,37.5847,126.92865,2
30170,조순화,01074086814,rgesm,pinterest.com,crjoebk6m,37.5652,126.92946,9
30171,임승언,01031201834,plend,nyu.edu,o7f16seq,36.1246,128.34209,3
30172,송병근,01081549462,dsherac,webeden.co.uk,gwd9x7owq,35.2511,129.01817,9
30173,송춘호,01039826556,bthurn,china.com.cn,lnjfom,37.6483,126.97594,7
30174,장흥덕,01080187811,bthurtfa,feedburner.com,ejkkjxud,36.2,128.35294,6
30175,오정혁,01031932189,dheng,umich.edu,yvkebzkj,36.2205,128.44281,3
30176,소정숙,01029158595,djae,examiner.com,l775a05gn,35.2436,129.07073,9
30177,최민하,01046272094,bfirmdh,nih.gov,3gihsb,37.6398,126.97382,5
30178,전재형,01064431327,iwodi,latimes.com,plx4kvj,37.4039,127.96585,4
30179,방승복,01075545986,gprimbfi,webeden.co.uk,2ws8zh83,37.6155,127.02149,0
30180,강복선,01083820141,rsculcsc,chron.com,0k89m1hs,35.2007,129.0644,9
30181,곽영태,01056369509,lbulh,youtube.com,jzmk6mo,35.2161,129.00606,5
30182,한옥배,01035668630,rjad,smh.com.au,t73kevt,35.1812,129.03626,4
30183,강경철,01034216888,ssmj,php.net,hja535,37.4291,127.95791,3
30184,김대호,01072918417,wbackk,washingtonpost.com,0bdakr,37.6367,127.00868,2
30185,문제연,01081823448,ndygd,xing.com,mikrzum,36.1986,128.33284,4
30186,노완식,01025751835,chowobp,ox.ac.uk,q8vnmke7,37.5655,126.995,6
30187,도태술,01050461607,ggenf,archive.org,omrdacx4,37.2944,127.90037,4
30188,배문식,01081937554,amcs,yolasite.com,7nq50s1v,37.0703,127.92995,0
30189,유삼녀,01079985017,jbletvda,state.tx.us,3l9lytjmy,35.1809,129.03033,3
30190,허준행,01048440067,cwesiwo,berkeley.edu,n6vfk0q,35.1787,129.06423,3
30191,백인임,01040681045,snutcby,linkedin.com,ba50sjbn,37.0861,128.01352,9
30192,태근평,01027213763,smeks,umn.edu,yhoeps9cf,35.2167,129.07047,8
30193,조명숙,01029962361,fskeat,smh.com.au,jnkx4den,35.229,128.83179,6
30194,박중보,01083322307,mkyngcdo,php.net,4gm4i2g,37.1013,127.9404,9
30195,김구중,01094389852,rjagk,opera.com,4zd02aj,35.2041,129.03934,6
30196,석두숙,01058216394,ilezr,domainmarket.com,d3woyg7,36.1301,128.35742,3
30197,정덕권,01087124531,fcayaca,nydailynews.com,zf1qh0,36.2083,128.33378,0
30198,노재훈,01023592437,mdoaau,ox.ac.uk,c5v5j88k,37.5818,126.99321,5
30199,엄낙현,01033987557,mtilat,foxnews.com,x7gizmq64,36.1301,128.36642,9
30200,박진채,01055502493,mkysc,yale.edu,qyiwtd,37.5875,126.97728,5
30201,호송자,01084780710,gdumbft,weibo.com,hon9pov,36.1341,128.42937,2
30202,최영빈,01036917257,ujacdo,php.net,ufh1t0g,37.5982,126.93278,8
30203,이영창,01045993454,jfarkto,jalbum.net,rqx3on,37.6615,127.02093,1
30204,최기분,01042484098,mdockl,nyu.edu,2zzjx5,37.6288,126.98164,9
30205,임상암,01034023837,gkimbi,youtube.com,vmjnuhw8,36.1088,128.3672,1
30206,이수현,01056224871,mabboa,prlog.org,n3bp84olg,37.5321,126.90443,4
30207,이문형,01056454333,wwisocob,nydailynews.com,8szh45cb,37.6468,126.98684,1
30208,김도준,01097778694,kcuj,macromedia.com,4qb1r85ar,37.5905,126.97933,7
30209,김분녀,01083441391,ggencdke,paginegialle.it,agdauy,37.6591,126.96899,5
30210,안재중,01048853934,scad,princeton.edu,bxds0x,35.2188,129.05764,5
30211,백운붕,01049320721,cwestj,reference.com,l09ijlitl,35.1894,128.85852,1
30212,민영택,01081491945,snadibpa,prlog.org,x4kbzw,35.1567,129.06202,4
30213,조성중,01077606825,snadjbl,qq.com,t3rkju2,35.2479,129.03794,3
30214,양태권,01032182371,fcayv,nature.com,kw4fsdn,35.1809,129.04317,1
30215,김기란,01029412254,mabbog,nih.gov,pb2any,37.5043,126.91102,1
30216,임해춘,01097135162,lbuckam,yolasite.com,hgnfl6u8n,37.5643,126.91453,6
30217,신지현,01060043546,lhatwgpr,nyu.edu,2hpi297l3,37.6202,127.01557,4
30218,주혜옥,01043985585,ksimom,homestead.com,8hmycc7n,35.2272,129.05878,7
30219,하나무라니하치로,01063183819,ndyked,youtube.com,k7t5asv,36.297,128.26853,0
30220,유중섭,01070373822,gdumbn,domainmarket.com,6v5qcl,37.5766,126.89461,6
30221,서용경,01066925196,rscuhpa,census.gov,bdk3v5ld,35.2398,129.06685,4
30222,이관일,01039020576,bcolb,domainmarket.com,tkleuv3,37.5857,126.97823,4
30223,정국평,01078102923,ktookas,nydailynews.com,a6hfshc,37.0225,127.92945,4
30224,최수관,01080909782,iviceak,archive.org,w16vkbg,37.5797,126.90864,5
30225,최경조,01077919075,ggencddi,nih.gov,84w6ckre0,37.5744,126.99807,5
30226,장덕금,01050376815,cbygrnol,nydailynews.com,n0uj5q,35.1903,129.04024,7
30227,이용애,01063102009,dbudnme,google.fr,sd4ev4w1z,37.3899,127.83163,4
30228,주영각,01047357861,lbuckm,seattletimes.com,rdofju,37.599,126.91092,7
30229,신옥예,01044683821,jmaiivi,bloglovin.com,pd3quc,35.1532,129.058,7
30230,장정업,01037125044,cwestd,comsenz.com,3e20kwnjh,37.0168,127.79844,5
30231,황성현,01090360577,cdor,macromedia.com,5s6w2i,37.5774,126.90568,7
30232,주인돈,01083621644,lthidhe,reverbnation.com,9lmtys01,35.2536,129.06982,1
30233,홍복옥,01085340565,aebat,i2i.jp,jvtb6vvg,36.1587,128.35864,3
30234,천웅기,01088129072,bthurmk,altervista.org,46uzzxz,37.4018,127.92663,6
30235,조한석,01046303860,rscus,paginegialle.it,117mwx0j0,37.0745,127.86656,5
30236,김채숙,01062245344,lhasm,prlog.org,m9s19l,37.0292,127.93255,7
30237,송학빈,01094580429,iwoocby,homestead.com,8htult5k,37.3559,127.93049,4
30238,이면형,01070105190,mabbds,wikimedia.org,hghdo021l,37.0096,127.9036,8
30239,주홍건,01044722433,bcojbl,homestead.com,uwq8ddn,35.1859,129.07115,9
30240,박두석,01035442369,saviembe,omniture.com,mew019vp,35.3066,129.00699,5
30241,황승운,01079577156,amiakd,quantcast.com,zvixj7vw,36.1726,128.35056,5
30242,경춘실,01026050636,djaimnho,cbslocal.com,hthm5qcyw,37.6454,127.01682,5
30243,송피헌,01099727243,jmaidjc,nydailynews.com,01k72tg,37.4321,127.94258,7
30244,변상렬,01083197346,lhatwgdu,harvard.edu,zzv5vl,37.6127,127.00648,4
30245,천화진,01091445685,lthas,weibo.com,h10kd6bg,36.1638,128.3304,5
30246,곽재현,01085017080,jfarlh,craigslist.org,ooizv4f,37.5952,126.98331,0
30247,임승하,01066875638,dhesc,i2i.jp,of5qvk,37.636,126.98573,4
30248,오중섭,01036582563,rscdk,feedburner.com,fb23dyv4,37.608,126.91979,4
30249,권동현,01027208745,estleb,weibo.com,0msygp,37.0172,127.92332,7
30250,탁진종,01087934031,acadme,smh.com.au,beve2fl0,35.2558,129.01229,9
30251,유용한,01057878293,cbygrm,opera.com,m73ktola,37.6302,126.98266,1
30252,박태환,01060613831,gkimbcw,list-manage.com,u4gg6p,37.5884,126.97826,0
30253,홍성경,01092726646,bparaeak,netscape.com,vasr7xet,35.2967,128.98076,1
30254,주종선,01087530600,jbletv,prlog.org,c78y08,35.3442,129.01682,0
30255,위추리,01036095554,vdallmw,youtube.com,29zczxigh,37.5795,126.90274,9
30256,선경애,01041202161,kcurbe,nydailynews.com,089vue,35.2424,128.95259,0
30257,성정순,01064037971,plevsc,macromedia.com,fouqaeu,37.6056,126.92177,6
30258,이춘배,01057878378,jgarwwi,reference.com,9nsq6v3,37.5683,126.8998,2
30259,배진산,01084470191,dkenho,qq.com,mue1xke,37.3757,127.93607,9
30260,박관수,01044541633,snunol,webeden.co.uk,f839rsxr,37.6316,126.9757,8
30261,이지하,01028279882,cobregmc,amazon.co.jp,kxxc4t,36.1613,128.31014,9
30262,오득균,01039585541,aebbe,yandex.ru,aqh79dap2,36.87,127.99024,2
30263,민용성,01083278566,cbygsme,examiner.com,qpzot2,37.3326,127.92725,0
30264,장형준,01074799162,nolivdke,ocn.ne.jp,1p4sx41l,37.5974,126.90377,3
30265,박쌍동,01098433756,gkimbgdu,samsung.com,r9jdcq,37.5816,127.00013,6
30266,정구연,01056653880,dpichat,chron.com,8cq2d76o,37.5177,126.89723,4
30267,한부수,01046089502,asackamc,arizona.edu,714xia7,36.1393,128.33111,3
30268,홍준규,01084352739,mfersk,odnoklassniki.ru,unb5rwt5t,37.0616,127.94574,2
30269,길옥단,01021250110,sreefca,smh.com.au,pg4gstvn1,35.2265,129.05349,9
30270,이상매,01035368552,djais,nydailynews.com,ucqzgke,36.1377,128.33532,7
30271,박석중,01057041589,kdevajch,dion.ne.jp,lgkbcq6gc,37.5887,126.88563,1
30272,정두지,01040936118,dhentcsc,opera.com,zd9hg0u,37.6083,126.89899,4
30273,박장섭,01033947434,mbodh,reverbnation.com,45k6otdqk,37.5311,126.92202,3
30274,가동훈,01099972750,cobrgh,arizona.edu,g1gler,37.5898,126.92969,3
30275,최수임,01035378134,mabma,bloglovin.com,i6mj83,35.2241,129.04054,8
30276,정형매,01048673796,tfamb,princeton.edu,a7z5c4,36.2271,128.3108,7
30277,육심대,01073589865,jlidp,youtube.com,67bidram,36.9857,127.90535,6
30278,심상하,01060600695,jgarv,yolasite.com,xficvxum,36.1592,128.34634,0
30279,오근후,01077400964,hpas,state.tx.us,gs88eq2wt,36.1824,128.43128,7
30280,김향란,01060543453,ssmeple,craigslist.org,o2ovcl53e,37.5107,126.89912,4
30281,고교국일랑,01086500126,hstami,craigslist.org,yaq04f6,37.5699,127.00901,9
30282,황홍진,01057344417,gdumfto,odnoklassniki.ru,1lfgpoh,36.9706,127.84306,5
30283,신송호,01062760657,bcurrnme,opera.com,q6yxfa6z,35.2255,129.00716,4
30284,이외란,01038457255,ssmerj,biblegateway.com,4g9j3ie,35.2494,129.0074,6
30285,최문환,01051895570,lhatwbt,archive.org,rtkv64s,37.5546,126.92731,4
30286,권주호,01098288621,mkyj,nyu.edu,wr40bmp,37.0615,127.86822,5
30287,정응필,01069172753,ujarkto,odnoklassniki.ru,0enuwf40b,37.6189,127.0025,3
30288,김봉길,01051845898,jchesjb,hostgator.com,t71ej6hv,37.4199,127.79949,4
30289,서만교,01073391555,jchelb,mashable.com,08ua4tkfl,37.579,126.90684,2
30290,황국주,01092104598,jnatwb,over-blog.com,ypphq0xsn,37.3501,127.93705,8
30291,양영산,01055165587,estlew,ow.ly,wkdkv4v,35.1817,129.05619,2
30292,임호출,01032201211,gpicd,cloudflare.com,72q8doac,35.1692,129.02518,8
30293,남궁경애,01079164045,lbucmb,sohu.com,qzhaqyf,36.1639,128.42057,4
30294,라정현,01081475556,amccww,cpanel.net,ukhmqv5,37.5849,126.90767,4
30295,박애리,01085877631,rjauj,nasa.gov,di4ruw2,37.0624,127.92984,5
30296,정혜천,01097974189,cscsca,state.tx.us,k50lfctk,37.4332,127.94983,0
30297,황준병,01040773014,smermbe,yolasite.com,kmnsawg5,37.5532,126.90835,2
30298,윤흥섭,01096823547,bcurv,ow.ly,wv7p5izqx,36.1616,128.4317,1
30299,황기서,01070270549,ftodh,reverbnation.com,c1hh4ejh,37.5872,127.01723,7
30300,은정기,01097754466,snady,nature.com,u12c8k,37.5412,126.90108,0
30301,변억근,01042351541,ivichb,nature.com,v29zqat3,37.5005,126.9021,0
30302,진이종,01060790061,dioa,homestead.com,zhdyen,35.281,129.00681,1
30303,이은희,01063893237,jlidb,altervista.org,txodmug7n,37.6148,126.98351,0
30304,지강래,01080479898,ftondy,prlog.org,uy1iax06,36.865,128.09429,9
30305,임칠선,01058290262,mkyni,list-manage.com,zaapc6,37.6572,127.02093,6
30306,장수조,01040931824,vdai,nasa.gov,73p9ezxx,35.2628,128.99466,2
30307,김인걸,01056688382,fcolha,nasa.gov,aicys8nru,35.266,128.99668,5
30308,유연진,01080244958,ujawwi,quantcast.com,gg6cpk,35.1927,129.05948,2
30309,이광이,01029220981,ujarnj,gmpg.org,afjg8s4,37.5378,126.91426,3
30310,홍관선,01063765766,velhaile,pinterest.com,0binc90y,37.6155,127.00351,6
30311,이형효,01063526485,nmeg,jalbum.net,xe0sp63,37.0942,127.89966,6
30312,김기엽,01097229849,mboom,paginegialle.it,z6h65dk0,35.2788,129.00869,5
30313,유흥숙,01081408580,hstam,omniture.com,b94jxg16i,35.2464,129.05181,7
30314,오이복,01095172539,rged,so-net.ne.jp,mu8z391,37.5221,126.9211,5
30315,백귀종,01026555059,mabbm,craigslist.org,apprhfwc,35.1879,129.05816,9
30316,임진식,01075079985,bpafto,nyu.edu,hh6ou3,37.6079,126.97545,3
30317,도성선,01073899073,gharpjg,jalbum.net,1waem5h,35.2488,129.00144,8
30318,이쓰오,01045216033,scov,youtu.be,p2ijk2,37.5683,126.91257,4
30319,배순임,01041502637,amiak,discuz.net,iyq45zh8,37.6452,126.97682,2
30320,천병욱,01081143124,ghari,qq.com,pipu703,35.0841,128.87801,4
30321,김상봉,01028533482,ptigmc,ox.ac.uk,666kmrv,37.6079,127.01939,0
30322,호영기,01025239752,smerjbr,ox.ac.uk,ub3m4dj7f,35.1043,128.92701,9
30323,지경현,01022387933,fskelc,youtu.be,a9bt23fn1,37.5933,126.97233,2
30324,이동배,01071890721,mtilkt,netscape.com,ycjfcoe,35.2639,129.06397,1
30325,양천우,01051589995,diorbco,nydailynews.com,mka7shf,37.6024,126.97045,6
30326,석경호,01059273878,cbyea,list-manage.com,plg2e06,37.5709,126.89531,1
30327,오세자,01046718262,jmaigpr,yale.edu,aa6l3btp,37.0516,127.9147,0
30328,김훈록,01071814659,ddiggl,examiner.com,epw53c1,37.6579,126.98596,1
30329,조문연,01076769242,veln,nih.gov,pke27ph,37.3832,127.92634,9
30330,이일윤,01035182927,fskea,paginegialle.it,y4nms0h,35.1935,129.06038,6
30331,변종영,01094451812,diora,xing.com,8tqwmf9f,35.1628,129.06107,5
30332,신태섭,01048801890,gprlha,i2i.jp,0egv1524,37.6549,126.97389,4
30333,석미화,01078692424,nolivmbo,pinterest.com,ghdgd6hfi,37.5819,126.9952,5
30334,박재숙,01068549705,amccjm,php.net,nbgv339s,37.5375,126.91811,4
30335,곽순애,01034581768,meveeam,latimes.com,7vl191,37.0066,127.92439,3
30336,오운교,01031483524,bcurrea,businessinsider.com,whrwwnq3k,36.986,127.9271,6
30337,오정두,01068209388,ksimbco,gmpg.org,970ikl79,37.0176,127.94356,8
30338,정면균,01043397183,gprbe,archive.org,dz8dqx,37.3547,127.93222,3
30339,이상의,01058835902,mboorsc,amazon.co.uk,7jqppi6f6,37.621,127.00059,0
30340,전림하,01047994992,fcolbjf,washingtonpost.com,3mc1m7o,37.4162,127.9809,5
30341,박헌부,01031018890,mabgh,biblegateway.com,xxvgaym,35.2566,129.04089,9
30342,길봉식,01081856750,gpijch,deviantart.com,u8w448jda,36.2022,128.3628,1
30343,목영두,01041251769,rskb,amazon.co.uk,dny176a,37.5918,126.9883,8
30344,유선옥,01043578454,jchesjb,domainmarket.com,ubmwpr52l,37.2542,127.88484,0
30345,다카자와도라오,01072009187,diorimab,plala.or.jp,ghu7qe37d,37.4353,127.93288,4
30346,박왕종,01027090752,hstgp,so-net.ne.jp,yroxv9wri,37.5305,126.89613,9
30347,백옥지,01029607612,estljm,mashable.com,l3lid3hlq,37.6541,126.99589,8
30348,맹도영,01068478017,nhogh,so-net.ne.jp,9db8ki2ks,37.5878,127.02122,2
30349,황기년,01029399260,djaato,samsung.com,i0ld8d2,36.1597,128.30906,2
30350,설정선,01098445432,mbef,seattletimes.com,eek6kf32,35.2372,129.05779,5
30351,하의재,01062239924,gdumbl,archive.org,dnyu4x2sz,35.1961,129.03732,5
30352,남궁길,01036487092,beaj,mlb.com,6yfnohibe,37.5949,126.98134,3
30353,백건흠,01054682916,ghaa,nyu.edu,r60kl525,37.5729,127.00904,3
30354,오영하,01047046241,eameram,arizona.edu,pnhs4qvf8,37.408,127.93252,2
30355,정연용,01020538885,iwoodg,yolasite.com,mftnywx,37.6374,126.97875,8
30356,송주형,01048571771,rgerj,opera.com,lwdlg6hc,35.2718,129.07398,0
30357,장정훈,01055690211,amiad,wufoo.com,0ppsf0j7,35.1757,129.02218,6
30358,강유기,01032451983,fratnol,washingtonpost.com,fsvh86c5,37.5835,126.99524,7
30359,박초순,01053016244,wwij,businessinsider.com,knmvfq,37.6002,126.89487,7
30360,백대헌,01085249192,ftorjc,deviantart.com,dk0kvs3,37.4026,127.93355,0
30361,송지빈,01092119766,aebdejbr,nyu.edu,ycax176,35.2431,129.04287,5
30362,허우석,01065266028,kdevdhe,qq.com,kdzp064,35.2511,129.06091,2
30363,조원규,01031730307,cobrdhe,php.net,2ps1h774w,36.9735,127.82001,4
30364,고명환,01036417836,acadfra,opera.com,lrxye2,37.5653,127.00605,0
30365,함인택,01058243971,bcoppd,ox.ac.uk,upe79p6ut,37.0387,127.82622,4
30366,강좌원,01059766467,jmaigha,hostgator.com,6v6xwn,37.6394,126.97082,0
30367,서원철,01093574338,tfasnu,netscape.com,12rusub,37.026,127.92239,2
30368,김근집,01065302779,gdujb,census.gov,9c0lmk7ot,37.5236,126.89727,9
30369,염중재,01079441313,wbacjna,yolasite.com,45li4zfc,36.1168,128.4252,7
30370,서기봉,01039739344,rscudh,sbwire.com,pfphoiw,37.1544,127.73145,7
